Timestamp,Winner Name,Loser Name,Result,Punishment Pack,Punishment Pack contents,Notes,,Punishment Pack choice?
12/14/2022 18:37:30,Chris P - Joker01#66827,Caleb G - Whynaut#28590,2-1,,1,,,
12/14/2022 18:54:45,Chris R - Sinkwater#27508,Chris F - cferejohn#08269,2-0,,1,,,
12/14/2022 20:06:48,Michael M - Atombomb11991#07305,Chris R - Sinkwater#27508,2-1,,1,,,
12/14/2022 20:10:55,Christopher S - Stemz#96067,Edgar A - PlayfulTerror#04926,2-1,,1,gg!,,
12/14/2022 20:52:56,Noah B - Sisco#71800,Dante R - dantesper#59172,2-0,,1,,,
12/14/2022 21:08:13,Christopher S - Stemz#96067,Kyle C - AFKyle#29319,2-1,,1,gg,,
12/14/2022 21:26:54,Mitchel S - SpaghettiMitch#18619,Noah B - Sisco#71800,2-0,,1,,,
12/14/2022 21:33:28,Dante R - dantesper#59172,Jordan M - JMTron#46639,2-1,,1,,,
12/14/2022 21:52:50,Kyle C - AFKyle#29319,JP G - jaypiex#97612,2-0,,1,,,
12/14/2022 22:15:32,Mitchel S - SpaghettiMitch#18619,Maranda L - BlackCanary#59791,2-1,,1,,,
12/15/2022 0:38:42,Sean S - UnknownThursday#95034,Zeke W - smarmyplatapus#30066,2-1,,1,,,
12/15/2022 2:19:31,Zeke W - smarmyplatapus#30066,Kyle C - AFKyle#29319,2-1,,1,Charbelcher scary...,,
12/15/2022 12:49:34,Krzys H - FaceBeardMcBeard#24731,Mike G - eatmecompletely#43399,2-0,,1,,,
12/15/2022 13:11:46,Russell S - rstad#89052,JP G - jaypiex#97612,2-0,,1,🐺,,
12/15/2022 14:04:06,Krzys H - FaceBeardMcBeard#24731,Jake C - the_man_mulcahey#74753,2-0,,1,,,
12/15/2022 14:39:13,Damian S - ButCrackMagic#71223,Mike G - eatmecompletely#43399,2-0,,1,,,
12/15/2022 15:07:15,Raghu B - Midnitfalcon#19670,Randy F - Ezrem#08922,2-1,,1,,,
12/15/2022 15:08:09,Shane K - Malfunktion#31013,Maranda L - BlackCanary#59791,2-1,,1,,,
12/15/2022 15:51:09,Noah B - Sisco#71800,Jake C - the_man_mulcahey#74753,2-1,,1,,,
12/15/2022 16:10:32,Randy F - Ezrem#08922,Shane K - Malfunktion#31013,2-0,,1,,,
12/15/2022 17:07:23,Russell S - rstad#89052,Krzys H - FaceBeardMcBeard#24731,2-1,,1,,,
12/15/2022 18:06:47,Doug Co - daceris#24713,Randy F - Ezrem#08922,2-0,,1,,,
12/15/2022 18:59:45,Maranda L - BlackCanary#59791,Emmett F - Sepulchure#51526,2-1,,1,Jetmir came to play,,
12/15/2022 19:00:45,Rafael F - Prudent#24319,Randy F - Ezrem#08922,2-1,,1,,,
12/15/2022 19:23:54,Damian S - ButCrackMagic#71223,Zeke W - smarmyplatapus#30066,2-1,,1,,,
12/15/2022 19:57:02,Rafael F - Prudent#24319,Maranda L - BlackCanary#59791,2-0,,1,gg deff a luck sack game 2,,
12/15/2022 20:37:49,JP G - jaypiex#97612,Rafael F - Prudent#24319,2-0,,1,,,
12/15/2022 21:12:40,Gerardo L - Seductiveturtle#91515,Edgar A - PlayfulTerror#04926,2-1,,1,:),,
12/15/2022 22:48:54,Tony G - YnotRock#76764,Andrew H - hopnertz#98617,2-1,,1,,,
12/15/2022 22:53:21,Chris P - Joker01#66827,Michael M - Atombomb11991#07305,2-1,,1,,,
12/15/2022 23:23:18,Tony G - YnotRock#76764,Zeke W - smarmyplatapus#30066,2-0,,1,,,
12/15/2022 23:44:57,Steve T - strout#45062,Tony G - YnotRock#76764,2-1,,1,,,
12/16/2022 0:16:52,Walter H - DenzelKittyBoi#22057,Christopher G - oompaloompa#65002,2-0,,1,,,
12/16/2022 1:19:35,Steve T - strout#45062,Walter H - DenzelKittyBoi#22057,2-0,,1,,,
12/16/2022 1:57:31,Sean S - UnknownThursday#95034,Mike G - eatmecompletely#43399,2-1,,1,,,
12/16/2022 13:19:42,Chris P - Joker01#66827,Steve T - strout#45062,2-0,,1,,,
12/16/2022 14:01:25,Shane K - Malfunktion#31013,Doug Co - daceris#24713,2-0,,1,,,
12/16/2022 14:17:40,Steve T - strout#45062,Daniel J - Insequent#82225,2-1,,1,,,
12/16/2022 14:51:05,Daniel J - Insequent#82225,Christopher G - oompaloompa#65002,2-0,,1,,,
12/16/2022 15:14:02,Russell S - rstad#89052,Steve T - strout#45062,2-0,,1,sorry about the screw g2,,
12/16/2022 15:50:47,Gerardo L - Seductiveturtle#91515,Daniel J - Insequent#82225,2-1,,1,:),,
12/16/2022 16:21:00,Andrew H - hopnertz#98617,Shane K - Malfunktion#31013,2-1,,1,Really GGs,,
12/16/2022 16:25:21,Richard K - preacher26#59445,Johnny M - Johnny#69519,2-0,,1,,,
12/16/2022 16:59:00,Russell S - rstad#89052,Andrew H - hopnertz#98617,2-0,,1,,,
12/16/2022 17:46:53,Ryan D - TheSlickness#10857,Justin P - Code Pigeon#84057,2-0,,1,,,
12/16/2022 18:10:18,Damian S - ButCrackMagic#71223,Joel L - Instinctive#21903,2-0,,1,,,
12/16/2022 18:22:18,Richard K - preacher26#59445,Johnny M - Johnny#69519,2-0,,1,,,
12/16/2022 18:38:45,Dante R - dantesper#59172,Damian S - ButCrackMagic#71223,2-1,,1,,,
12/16/2022 19:02:26,Kyle W - EtherEngineer#51748,Justin P - Code Pigeon#84057,2-1,,1,,,
12/16/2022 21:34:50,Jonathan R - Jraps#79124,Kyle W - EtherEngineer#51748,2-0,,1,,,
12/16/2022 21:53:19,Jonathan R - Jraps#79124,Gerardo L - Seductiveturtle#91515,2-1,,1,,,
12/16/2022 22:16:36,Benson P - sick beak#62405,Steve T - strout#45062,2-0,,1,,,
12/16/2022 22:58:56,Kyle W - EtherEngineer#51748,Steve T - strout#45062,2-1,,1,,,
12/16/2022 23:30:50,Adam S - wizma#29010,Kyle W - EtherEngineer#51748,2-0,,1,Good games!,,
12/17/2022 3:57:59,Zeke W - smarmyplatapus#30066,Daniel J - Insequent#82225,2-0,,1,Too many golems,,
12/17/2022 10:05:34,Paul G - TheDragon#61289,Raghu B - Midnitfalcon#19670,2-0,,1,,,
12/17/2022 12:48:08,Kyle W - EtherEngineer#51748,Caleb G - Whynaut#28590,2-1,,1,,,
12/17/2022 13:42:48,Caleb G - Whynaut#28590,Serge T - Sergyboy514#39979,2-0,,1,,,
12/17/2022 14:14:29,Cody-Rayce MG - Rayce#56572,Joel L - Instinctive#21903,2-1,,1,ur dead jim,,
12/17/2022 14:27:20,Caleb G - Whynaut#28590,Adam S - wizma#29010,2-0,,1,,,
12/17/2022 14:56:42,Ryan D - TheSlickness#10857,Juan Q - JuanCu#95616,2-0,,1,,,
12/17/2022 15:02:32,Caleb G - Whynaut#28590,Paul G - TheDragon#61289,2-0,,1,,,
12/17/2022 15:33:50,Cody-Rayce MG - Rayce#56572,Caleb G - Whynaut#28590,2-0,,1,ggs plundering barbs,,
12/17/2022 15:36:23,Dan A - BEATDOWNBRINGA#04779,Ryan D - TheSlickness#10857,2-0,,1,,,
12/17/2022 15:45:47,Paul G - TheDragon#61289,Juan Q - JuanCu#95616,2-0,,1,,,
12/17/2022 15:51:45,Cody-Rayce MG - Rayce#56572,Damian S - ButCrackMagic#71223,2-0,,1,ggs,,
12/17/2022 16:56:37,Cody-Rayce MG - Rayce#56572,Christopher G - oompaloompa#65002,2-1,,1,end the festivities!!,,
12/17/2022 17:46:22,Serge T - Sergyboy514#39979,Cody-Rayce MG - Rayce#56572,2-0,,1,,,
12/17/2022 17:54:18,Christopher S - Stemz#96067,Sawyer T - soyboy#35469,2-0,,1,gg,,
12/17/2022 18:47:36,Noah B - Sisco#71800,Christopher S - Stemz#96067,2-1,,1,,,
12/17/2022 19:10:56,Sawyer T - soyboy#35469,Juan Q - JuanCu#95616,2-1,,1,,,
12/17/2022 21:05:32,Jordan M - JMTron#46639,Zeke W - smarmyplatapus#30066,2-0,,1,,,
12/17/2022 22:11:31,Jordan M - JMTron#46639,Benson P - sick beak#62405,2-1,,1,,,
12/18/2022 2:12:48,Walter H - DenzelKittyBoi#22057,Dan A - BEATDOWNBRINGA#04779,2-1,,1,,,
12/18/2022 2:42:33,Raghu B - Midnitfalcon#19670,Zeke W - smarmyplatapus#30066,2-0,,1,,,
12/18/2022 13:03:37,Richard K - preacher26#59445,Dan A - BEATDOWNBRINGA#04779,2-0,,1,,,
12/18/2022 14:19:28,John P - gokuorgohome#51511,JP G - jaypiex#97612,2-0,,1,,,
12/18/2022 15:16:19,Paul G - TheDragon#61289,John P - gokuorgohome#51511,2-0,,1,,,
12/18/2022 15:42:16,Chris Y - Yorke on Games#66909,Raghu B - Midnitfalcon#19670,2-0,,1,Soldiers in the Sky!,,
12/18/2022 16:06:02,John P - gokuorgohome#51511,Sawyer T - soyboy#35469,2-1,,1,,,
12/18/2022 16:28:05,Benson P - sick beak#62405,John P - gokuorgohome#51511,2-0,,1,,,
12/18/2022 16:39:57,Christopher S - Stemz#96067,Chris Y - Yorke on Games#66909,2-0,,1,gg,,
12/18/2022 17:18:15,Christopher S - Stemz#96067,Raghu B - Midnitfalcon#19670,2-0,,1,gg,,
12/18/2022 17:23:09,Benson P - sick beak#62405,Chris Y - Yorke on Games#66909,2-1,,1,,,
12/18/2022 17:24:07,Richard K - preacher26#59445,Gerardo L - Seductiveturtle#91515,2-1,,1,,,
12/18/2022 18:09:38,Michael M - Atombomb11991#07305,Benson P - sick beak#62405,2-1,,1,,,
12/18/2022 18:11:31,Jordan M - JMTron#46639,Dante R - dantesper#59172,2-1,,1,,,
12/18/2022 18:33:47,Dante R - dantesper#59172,Michael M - Atombomb11991#07305,2-0,,1,,,
12/18/2022 19:09:10,Dan A - BEATDOWNBRINGA#04779,Sean S - UnknownThursday#95034,2-0,,1,,,
12/18/2022 21:25:59,John R - Ged#72302,Krzys H - FaceBeardMcBeard#24731,2-1,,1,Great games! Thanks!,,
12/19/2022 0:58:51,Walter H - DenzelKittyBoi#22057,Sean S - UnknownThursday#95034,2-1,,1,,,
12/19/2022 13:05:11,Chris P - Joker01#66827,Noah B - Sisco#71800,2-1,,1,,,
12/19/2022 14:40:03,John R - Ged#72302,Luca P - LukeCloud#68182,2-0,,1,ggs,,
12/19/2022 15:07:45,Chris P - Joker01#66827,Paul G - TheDragon#61289,2-0,,1,,,
12/19/2022 19:19:00,Krzys H - FaceBeardMcBeard#24731,Chris Y - Yorke on Games#66909,2-0,,1,,,
12/19/2022 19:58:26,James T - RevisedIsland#19780,Krzys H - FaceBeardMcBeard#24731,2-0,,1,GGs,,
12/19/2022 20:36:14,Adam S - wizma#29010,James T - RevisedIsland#19780,2-1,,1,Good games!,,
12/19/2022 21:06:45,John R - Ged#72302,Mitchel S - SpaghettiMitch#18619,2-0,,1,Awesome games!,,
12/19/2022 21:41:38,Serge T - Sergyboy514#39979,James T - RevisedIsland#19780,2-1,,1,,,
12/19/2022 22:08:52,James T - RevisedIsland#19780,Mitchel S - SpaghettiMitch#18619,2-0,,1,GGs,,
12/19/2022 22:17:42,Sean S - UnknownThursday#95034,Krzys H - FaceBeardMcBeard#24731,2-0,,1,,,
12/19/2022 22:32:28,Christopher S - Stemz#96067,Tony G - YnotRock#76764,2-1,,1,gg! ,,
12/19/2022 23:04:35,Chris R - Sinkwater#27508,Mitchel S - SpaghettiMitch#18619,2-0,,1,,,
12/20/2022 0:19:10,Noah B - Sisco#71800,Sawyer T - soyboy#35469,2-1,,1,,,
12/20/2022 0:20:19,Daniel G - Friskyhobbit#43185,Ryan D - TheSlickness#10857,2-0,,1,,,
12/20/2022 1:55:07,Trevor F - treskies#75643,Walter H - DenzelKittyBoi#22057,2-0,,1,,,
12/20/2022 12:51:00,Jonathan R - Jraps#79124,John R - Ged#72302,2-1,,1,,,
12/20/2022 13:16:39,Jonathan R - Jraps#79124,Chris P - Joker01#66827,2-0,,1,,,
12/20/2022 15:08:29,Raghu B - Midnitfalcon#19670,Russell S - rstad#89052,2-1,,1,,,
12/20/2022 15:22:51,Richard K - preacher26#59445,Jonathan R - Jraps#79124,2-1,,1,,,
12/20/2022 16:19:42,John R - Ged#72302,Chris P - Joker01#66827,2-1,,1,Thanks! I found the grind enjoyable.,,
12/20/2022 16:41:44,Jonathan R - Jraps#79124,Walter H - DenzelKittyBoi#22057,2-1,,1,,,
12/20/2022 17:56:08,Russell S - rstad#89052,Jake C - the_man_mulcahey#74753,2-0,,1,,,
12/20/2022 19:03:16,Jake C - the_man_mulcahey#74753,Chris R - Sinkwater#27508,2-1,,1,,,
12/20/2022 20:41:14,Pierre-Marc D - pmduguay#67919,Sean Sp - Talrand#06333,2-1,,1,,,
12/20/2022 21:51:42,Pierre-Marc D - pmduguay#67919,Russell S - rstad#89052,2-0,,1,,,
12/20/2022 22:01:23,Jacob C - Breadlord#83962,Adam S - wizma#29010,2-0,,1,,,
12/20/2022 22:35:42,Jacob C - Breadlord#83962,Sean Sp - Talrand#06333,2-1,,1,,,
12/20/2022 23:07:02,Tony G - YnotRock#76764,Russell S - rstad#89052,2-0,,1,,,
12/20/2022 23:44:46,Sean S - UnknownThursday#95034,Sean Sp - Talrand#06333,2-0,,1,,,
12/21/2022 0:05:07,Jordan M - JMTron#46639,Mitchel S - SpaghettiMitch#18619,2-1,,1,,,
12/21/2022 0:38:23,Dante R - dantesper#59172,Jonathan R - Jraps#79124,2-0,,1,,,
12/21/2022 13:06:28,Daniel G - Friskyhobbit#43185,Noah B - Sisco#71800,2-1,,1,,,
12/21/2022 16:07:08,Ryan D - TheSlickness#10857,Richard K - preacher26#59445,2-0,,1,,,
12/21/2022 17:10:54,Jake C - the_man_mulcahey#74753,Noah B - Sisco#71800,2-1,,1,,,
12/21/2022 17:20:14,Chris P - Joker01#66827,Kyle C - AFKyle#29319,2-0,,1,,,
12/21/2022 18:02:03,Dan A - BEATDOWNBRINGA#04779,Kyle C - AFKyle#29319,2-0,,1,,,
12/21/2022 20:15:48,Russell S - rstad#89052,Juan Q - JuanCu#95616,2-1,,1,,,
12/21/2022 20:38:07,Tony G - YnotRock#76764,James T - RevisedIsland#19780,2-1,,1,,,
12/21/2022 21:02:11,Tony G - YnotRock#76764,Jacob C - Breadlord#83962,2-0,,1,,,
12/21/2022 21:39:05,Tony G - YnotRock#76764,Jordan M - JMTron#46639,2-1,,1,,,
12/21/2022 22:24:08,Steve T - strout#45062,Tony G - YnotRock#76764,2-1,,1,,,
12/21/2022 23:12:51,Trevor F - treskies#75643,Dante R - dantesper#59172,2-1,,1,,,
12/21/2022 23:17:16,Daniel G - Friskyhobbit#43185,Steve T - strout#45062,2-0,,1,,,
12/21/2022 23:52:23,Sean S - UnknownThursday#95034,Trevor F - treskies#75643,2-1,,1,,,
12/22/2022 0:21:02,Sean S - UnknownThursday#95034,Steve T - strout#45062,2-1,,1,,,
12/22/2022 15:22:20,Jacob C - Breadlord#83962,Walter H - DenzelKittyBoi#22057,2-0,,1,,,
12/22/2022 17:13:18,Jake C - the_man_mulcahey#74753,Daniel J - Insequent#82225,2-0,,1,,,
12/22/2022 17:26:55,Jake C - the_man_mulcahey#74753,Luca P - LukeCloud#68182,2-0,,1,,,
12/22/2022 17:33:37,Trevor F - treskies#75643,Russell S - rstad#89052,2-0,,1,,,
12/22/2022 18:03:51,Chris P - Joker01#66827,Jake C - the_man_mulcahey#74753,2-1,,1,,,
12/22/2022 22:40:41,Dante R - dantesper#59172,Pierre-Marc D - pmduguay#67919,2-1,,1,,,
12/22/2022 23:46:06,Daniel G - Friskyhobbit#43185,Pierre-Marc D - pmduguay#67919,2-0,,1,,,
12/23/2022 15:54:19,Trevor F - treskies#75643,Chris P - Joker01#66827,2-0,,1,,,
12/23/2022 16:11:56,Mitchel S - SpaghettiMitch#18619,Zeke W - smarmyplatapus#30066,2-0,,1,,,
12/23/2022 17:53:13,Benson P - sick beak#62405,Sean Sp - Talrand#06333,2-0,,1,,,
12/23/2022 17:53:54,John R - Ged#72302,Russell S - rstad#89052,2-0,,1,GGs. Thanks!,,
12/23/2022 18:17:18,Dan A - BEATDOWNBRINGA#04779,Ryan D - TheSlickness#10857,2-1,,1,,,
12/23/2022 18:43:55,Raghu B - Midnitfalcon#19670,Daniel G - Friskyhobbit#43185,2-1,,1,,,
12/23/2022 18:52:12,Trevor F - treskies#75643,Benson P - sick beak#62405,2-0,,1,,,
12/23/2022 19:05:33,Dan A - BEATDOWNBRINGA#04779,Jordan M - JMTron#46639,2-1,,1,,,
12/23/2022 20:04:30,Jordan M - JMTron#46639,Kyle W - EtherEngineer#51748,2-1,,1,,,
12/23/2022 20:47:13,Pierre-Marc D - pmduguay#67919,Kyle W - EtherEngineer#51748,2-0,,1,,,
12/23/2022 22:37:16,Sean S - UnknownThursday#95034,Kyle W - EtherEngineer#51748,2-0,,1,,,
12/23/2022 23:10:13,Daniel G - Friskyhobbit#43185,Kyle W - EtherEngineer#51748,2-1,,1,,,
12/23/2022 23:43:13,Ryan D - TheSlickness#10857,Kyle W - EtherEngineer#51748,2-0,,1,,,
12/24/2022 0:32:02,Ryan D - TheSlickness#10857,Jordan M - JMTron#46639,2-1,,1,,,
12/24/2022 1:19:40,Dan A - BEATDOWNBRINGA#04779,Paul G - TheDragon#61289,2-1,,1,,,
12/24/2022 2:01:12,Trevor F - treskies#75643,Jacob C - Breadlord#83962,2-1,,1,,,
12/24/2022 2:45:05,Mitchel S - SpaghettiMitch#18619,Jacob C - Breadlord#83962,2-1,,1,,,
12/24/2022 8:54:03,Serge T - Sergyboy514#39979,Raghu B - Midnitfalcon#19670,2-1,,1,,,
12/24/2022 11:13:40,Raghu B - Midnitfalcon#19670,Dan A - BEATDOWNBRINGA#04779,2-1,,1,,,
12/24/2022 12:16:29,Trevor F - treskies#75643,Christopher S - Stemz#96067,2-1,,1,,,
12/24/2022 12:19:41,Caleb G - Whynaut#28590,John R - Ged#72302,2-0,,1,,,
12/24/2022 13:08:28,Serge T - Sergyboy514#39979,John R - Ged#72302,2-1,,1,,,
12/24/2022 13:10:50,Dan A - BEATDOWNBRINGA#04779,Caleb G - Whynaut#28590,2-0,,1,,,
12/24/2022 13:53:20,Serge T - Sergyboy514#39979,Walter H - DenzelKittyBoi#22057,2-1,,1,,,
12/24/2022 14:12:57,Caleb G - Whynaut#28590,Jordan M - JMTron#46639,2-1,,1,,,
12/24/2022 17:25:58,Raghu B - Midnitfalcon#19670,Jordan M - JMTron#46639,2-1,,1,,,
12/24/2022 17:49:57,Daniel G - Friskyhobbit#43185,Caleb G - Whynaut#28590,2-1,,1,,,
12/24/2022 23:53:02,Trevor F - treskies#75643,Mitchel S - SpaghettiMitch#18619,2-1,,1,,,
12/25/2022 16:04:06,Serge T - Sergyboy514#39979,Jacob C - Breadlord#83962,2-0,,1,,,
12/25/2022 16:51:32,Serge T - Sergyboy514#39979,Trevor F - treskies#75643,2-1,,1,,,
12/25/2022 20:10:18,Daniel G - Friskyhobbit#43185,Serge T - Sergyboy514#39979,2-1,,1,,,
12/25/2022 22:14:53,Ryan D - TheSlickness#10857,Mitchel S - SpaghettiMitch#18619,2-0,,1,,,
12/26/2022 12:55:57,Pierre-Marc D - pmduguay#67919,John R - Ged#72302,2-0,,1,,,
12/26/2022 17:50:11,Sean S - UnknownThursday#95034,Benson P - sick beak#62405,2-1,,1,,,
12/26/2022 20:21:32,Christopher S - Stemz#96067,Ryan D - TheSlickness#10857,2-0,,1,gg,,
12/26/2022 21:32:35,Daniel G - Friskyhobbit#43185,Christopher S - Stemz#96067,2-0,,1,,,
12/26/2022 22:18:14,John R - Ged#72302,Jonathan R - Jraps#79124,2-0,,1,GGS,,
12/26/2022 22:39:24,Pierre-Marc D - pmduguay#67919,Christopher S - Stemz#96067,2-1,,1,,,
12/26/2022 23:05:57,Pierre-Marc D - pmduguay#67919,Dante R - dantesper#59172,2-0,,1,,,
12/27/2022 0:03:31,Chris P - Joker01#66827,Pierre-Marc D - pmduguay#67919,2-1,,1,,,
12/27/2022 17:16:30,Chris P - Joker01#66827,Sean S - UnknownThursday#95034,2-0,,1,,,
12/27/2022 17:48:01,Daniel G - Friskyhobbit#43185,Sean S - UnknownThursday#95034,2-0,,1,,,
12/27/2022 22:37:07,Chris P - Joker01#66827,Dante R - dantesper#59172,2-1,,1,,,
12/29/2022 2:37:29,Raghu B - Midnitfalcon#19670,Chris P - Joker01#66827,2-1,,1,,,
