Timestamp,Winner Name,Loser Name,Result,Punishment Pack,Punishment Pack contents,Notes,,Winner Game Wins,Loser Game Wins,Week,Week Value,Week Start (PST)
3/11/2022 21:42:37,Nicholas P - AmI3vil?#84889,Pierre-Marc D - pmduguay#67919,2-1,,1,GGs!,,,,,,
3/11/2022 22:28:46,Pierre-Marc D - pmduguay#67919,Nicholas K - Bionick#55161,2-1,,1,,,,,,,
3/11/2022 22:31:29,Geoff E - Snorlaxguy#38043,Sylvain T - Iquitos#15484,2-1,,,,,,,,,
3/11/2022 22:54:23,Jay S - Trainyaj#13755,Caleb G - Whynaut#28590,2-1,,1,Best match so far!,,,,,,
3/11/2022 23:05:38,Nicholas K - Bionick#55161,Geoff E - Snorlaxguy#38043,2-1,,,great match! looking forward to playing you again next season!,,,,,,
3/11/2022 23:22:18,Damian S - ButCrackMagic#71223,Nicholas K - Bionick#55161,2-0,,1,,,,,,,
3/11/2022 23:44:44,Doug C - dougisacat#58521,Pierre-Marc D - pmduguay#67919,2-1,,1,Reality chip,,,,,,
3/11/2022 23:51:37,Jeremy E - Lhurgoyf#37289,Nicholas K - Bionick#55161,2-0,,1,ggs!,,,,,,
3/12/2022 0:19:03,Nicholas K - Bionick#55161,Devin L - Dalopi#45146,2-0,,,,,,,,,
3/12/2022 0:38:43,Grey H - grensley#29260,Nicholas K - Bionick#55161,2-0,,,,,,,,,
3/12/2022 1:23:11,Sawyer T - soyboy#35469,Emmett F - Sepulchure#51526,2-1,,1,,,,,,,
3/12/2022 1:49:06,Sawyer T - soyboy#35469,Maranda L - BlackCanary#59791,2-0,,1,,,,,,,
3/12/2022 7:47:33,Joseph H - JoCool#84350,Patrick M - FullestJ#22936,2-1,,1,,,,,,,
3/12/2022 8:29:44,Joseph H - JoCool#84350,Martin E - Meep#87492,2-0,,1,,,,,,,
3/12/2022 9:09:53,Cody-Rayce MG - Rayce#56572,Martin E - Meep#87492,2-1,,1,ggs mana screw :(,,,,,,
3/12/2022 9:19:28,Nik S - njsiii#50504,Joseph H - JoCool#84350,2-0,,1,,,,,,,
3/12/2022 10:15:01,Ryan D - TheSlickness#10857,Brian R - admiral_ace#37121,2-0,,1,,,,,,,
3/12/2022 10:55:46,Jeremy E - Lhurgoyf#37289,Wanqi Z - iqiq#38801,2-1,,1,close ones!,,,,,,
3/12/2022 12:01:12,Patrick M - FullestJ#22936,Nicholas P - AmI3vil?#84889,2-0,,1,,,,,,,
3/12/2022 12:05:58,Jeremy E - Lhurgoyf#37289,Joseph H - JoCool#84350,2-1,,1,close ones!,,,,,,
3/12/2022 12:24:30,Brian R - admiral_ace#37121,Jaidin M - MnemonicDevice#38774,2-0,,1,,,,,,,
3/12/2022 13:04:20,Patrick M - FullestJ#22936,Gabriel L - gabeisgunk#67806,2-1,,,,,,,,,
3/12/2022 13:31:28,Joseph H - JoCool#84350,Harry B - Midnight_0il#97781,2-1,,1,,,,,,,
3/12/2022 13:41:52,Cody-Rayce MG - Rayce#56572,Chris Y - Yorke on Games#66909,2-1,,1,ggs flood,,,,,,
3/12/2022 14:05:46,Steve T - strout#45062,Joseph H - JoCool#84350,2-0,,,RIP,,,,,,
3/12/2022 14:15:52,Harry B - Midnight_0il#97781,Chris Y - Yorke on Games#66909,2-0,,,,,,,,,
3/12/2022 14:43:03,Steve T - strout#45062,Harry B - Midnight_0il#97781,2-1,,1,,,,,,,
3/12/2022 15:14:34,Steve T - strout#45062,Tony G - YnotRock#76764,2-1,,1,,,,,,,
3/12/2022 15:22:09,Jay S - Trainyaj#13755,Doug C - dougisacat#58521,2-1,,1,,,,,,,
3/12/2022 15:48:16,Cody-Rayce MG - Rayce#56572,Caleb G - Whynaut#28590,2-1,,,ggs,,,,,,
3/12/2022 16:16:18,Brian R - admiral_ace#37121,Tony G - YnotRock#76764,2-1,,1,,,,,,,
3/12/2022 16:33:54,Doug C - dougisacat#58521,Damien F - DamienF16#63049,2-0,,1,tameshi,,,,,,
3/12/2022 17:35:46,Shuo L - Tamamo#30654,Doug C - dougisacat#58521,2-1,,1,,,,,,,
3/12/2022 17:43:15,Brian R - admiral_ace#37121,Andrew H - mweepigeon#30786,2-1,,,,,,,,,
3/12/2022 17:44:54,Helge B - turd_burglar#45671,Gordon C - Chocobro#30910,2-0,,1,,,,,,,
3/12/2022 17:56:16,Jay S - Trainyaj#13755,Damien F - DamienF16#63049,2-1,,1,,,,,,,
3/12/2022 18:13:10,Gordon C - Chocobro#30910,Chris P - Joker01#66827,2-0,,1,,,,,,,
3/12/2022 18:30:13,Damien F - DamienF16#63049,Ryan W - MuttBunchies#61653,2-1,,1,,,,,,,
3/12/2022 20:19:09,Daniel J - Insequent#82225,Emmett F - Sepulchure#51526,2-0,,1,,,,,,,
3/12/2022 20:51:14,Sawyer T - soyboy#35469,Andrew A - Mapo Dofu#77365,2-1,,1,,,,,,,
3/12/2022 21:11:18,Patrick M - FullestJ#22936,Daniel J - Insequent#82225,2-1,,1,,,,,,,
3/12/2022 21:50:33,Christopher G - oompaloompa#65002,Steve T - strout#45062,2-1,,1,,,,,,,
3/12/2022 22:50:21,Adam S - wizma#29010,Joel L - Instinctive#21903,2-0,,1,,,,,,,
3/12/2022 23:02:53,Sawyer T - soyboy#35469,Christopher G - oompaloompa#65002,2-1,,1,,,,,,,
3/12/2022 23:30:54,Jeremy E - Lhurgoyf#37289,Rowan C - rcb#09642,2-0,,1,,,,,,,
3/13/2022 10:42:30,Adam S - wizma#29010,Brian R - admiral_ace#37121,2-0,,1,Good games!,,,,,,
3/13/2022 11:16:07,Nicholas P - AmI3vil?#84889,Nik S - njsiii#50504,2-0,,1,GGs!,,,,,,
3/13/2022 12:12:59,Nik S - njsiii#50504,Martin E - Meep#87492,2-0,,1,,,,,,,
3/13/2022 13:35:46,Nicholas P - AmI3vil?#84889,Wanqi Z - iqiq#38801,2-0,,1,GGs!!!!!,,,,,,
3/13/2022 15:07:48,Helge B - turd_burglar#45671,Johnny M - Johnny#69519,2-1,,1,,,,,,,
3/13/2022 15:14:07,Grey H - grensley#29260,Erika P - CharmToy#24980,2-1,,1,,,,,,,
3/13/2022 15:17:52,Nik S - njsiii#50504,Joel L - Instinctive#21903,2-0,,1,,,,,,,
3/13/2022 15:22:23,Daniel M - HPWizard#40332,Wanqi Z - iqiq#38801,2-1,,1,,,,,,,
3/13/2022 15:43:59,Grey H - grensley#29260,Johnny M - Johnny#69519,2-0,,1,,,,,,,
3/13/2022 16:28:54,Jaidin M - MnemonicDevice#38774,Nick P - CrustyCheeseburger#09888,2-0,,1,,,,,,,
3/13/2022 16:45:16,Damian S - ButCrackMagic#71223,Grey H - grensley#29260,2-1,,1,,,,,,,
3/13/2022 17:30:28,Nik S - njsiii#50504,Santino T - DuckpuBZ#55688,2-1,,1,,,,,,,
3/13/2022 17:49:38,Adam S - wizma#29010,Robby P - Locke_009#22200,2-1,,,Another epic mirror match!,,,,,,
3/13/2022 18:21:05,Gordon C - Chocobro#30910,Chris R - Sinkwater#27508,2-0,,1,,,,,,,
3/13/2022 19:09:38,Beau G - Beaudacious#41986,Jaidin M - MnemonicDevice#38774,2-0,,1,,,,,,,
3/13/2022 19:51:40,Beau G - Beaudacious#41986,Mitchel S - SpaghettiMitch#18619,2-1,,1,,,,,,,
3/13/2022 20:10:59,Ryan D - TheSlickness#10857,John P - gokuorgohome#51511,2-0,,1,,,,,,,
3/13/2022 20:57:48,Wanqi Z - iqiq#38801,Ryan D - TheSlickness#10857,2-0,,1,,,,,,,
3/13/2022 21:29:38,Mitchel S - SpaghettiMitch#18619,Wanqi Z - iqiq#38801,2-0,,1, mirror mirror,,,,,,
3/13/2022 21:30:39,Zeke W - smarmyplatapus#30066,Jason M - experientialist#23057,2-1,,1,,,,,,,
3/13/2022 22:26:43,Beau G - Beaudacious#41986,Krzys H - FaceBeardMcBeard#24731,2-0,,1,,,,,,,
3/13/2022 23:17:10,Joel L - Instinctive#21903,Beau G - Beaudacious#41986,2-1,,,ggs wp,,,,,,
3/13/2022 23:21:57,Grey H - grensley#29260,Stephen W - Biceps_Inc#28236,2-1,,1,,,,,,,
3/13/2022 23:48:36,Adam S - wizma#29010,Stephen W - Biceps_Inc#28236,2-0,,1,Good games,,,,,,
3/14/2022 10:52:41,Cody-Rayce MG - Rayce#56572,Ben A - JankInTheTank#50714,2-0,,1,ggs,,,,,,
3/14/2022 11:50:31,Rowan C - rcb#09642,Krzys H - FaceBeardMcBeard#24731,2-1,,1,,,,,,,
3/14/2022 12:34:51,Andrew A - Mapo Dofu#77365,Zeke W - smarmyplatapus#30066,2-0,,1,,,,,,,
3/14/2022 14:14:22,Jay S - Trainyaj#13755,Harry B - Midnight_0il#97781,2-0,,1,,,,,,,
3/14/2022 14:18:37,Martin E - Meep#87492,Tony G - YnotRock#76764,2-0,,1,,,,,,,
3/14/2022 14:43:55,Harry B - Midnight_0il#97781,Tony G - YnotRock#76764,2-0,,,,,,,,,
3/14/2022 14:50:55,Olivier F - NephilimOli#21523,Patrick M - FullestJ#22936,2-1,,1,,,,,,,
3/14/2022 15:18:47,Harry B - Midnight_0il#97781,Helge B - turd_burglar#45671,2-1,,1,,,,,,,
3/14/2022 15:36:22,Chris R - Sinkwater#27508,Olivier F - NephilimOli#21523,2-1,,1,,,,,,,
3/14/2022 16:09:15,Pierre-Marc D - pmduguay#67919,Krzys H - FaceBeardMcBeard#24731,2-0,,1,,,,,,,
3/14/2022 16:40:58,Chris P - Joker01#66827,Shuo L - Tamamo#30654,2-0,,1,,,,,,,
3/14/2022 17:18:59,Chris P - Joker01#66827,Martin E - Meep#87492,2-1,,,,,,,,,
3/14/2022 18:46:08,Cody-Rayce MG - Rayce#56572,Sawyer T - soyboy#35469,2-1,,1,ggs,,,,,,
3/14/2022 20:36:57,Jaidin M - MnemonicDevice#38774,Michael M - Atombomb11991#07305,2-1,,1,Tameshi v Jin-Gitaxias,,,,,,
3/14/2022 20:41:57,Aus Z - ImperialPlaneswalker#40420,Kyle C - AFKyle#29319,2-0,,1,,,,,,,
3/14/2022 20:43:13,Edgar A - PlayfulTerror#04926,Ryan D - TheSlickness#10857,2-0,,1,very GG's,,,,,,
3/14/2022 21:30:56,John P - gokuorgohome#51511,Doug C - dougisacat#58521,2-0,,1,,,,,,,
3/14/2022 21:58:31,Joel L - Instinctive#21903,Nicholas P - AmI3vil?#84889,2-0,,,ggs wp,,,,,,
3/14/2022 22:03:10,Jeff U - LargeMidget#22940,John P - gokuorgohome#51511,2-0,,1,,,,,,,
3/14/2022 22:51:35,Emmett F - Sepulchure#51526,Grey H - grensley#29260,2-1,,1,,,,,,,
3/14/2022 23:55:59,Nick P - CrustyCheeseburger#09888,Emmett F - Sepulchure#51526,2-0,,1,,,,,,,
3/15/2022 0:21:15,Maranda L - BlackCanary#59791,Gregoire T - Emulink#08857,2-0,,,,,,,,,
3/15/2022 1:27:15,Edgar A - PlayfulTerror#04926,Ben DP - bdp18#67423,2-1,,1,Good games,,,,,,
3/15/2022 13:40:47,Tim H - hanshotf1rst#51070,John L - fightstrife#66069,2-1,,1,,,,,,,
3/15/2022 13:43:13,Chris R - Sinkwater#27508,Mathew S - VGCake#60410,2-1,,,,,,,,,
3/15/2022 14:21:43,Christian W - Senpaiman#86951,Shuo L - Tamamo#30654,2-1,,1,,,,,,,
3/15/2022 14:51:29,Jeff U - LargeMidget#22940,John L - fightstrife#66069,2-1,,,,,,,,,
3/15/2022 14:52:13,Tim H - hanshotf1rst#51070,Maranda L - BlackCanary#59791,2-0,,,,,,,,,
3/15/2022 15:54:05,Helge B - turd_burglar#45671,Chris P - Joker01#66827,2-1,,1,,,,,,,
3/15/2022 16:48:19,Pierre-Marc D - pmduguay#67919,Gordon C - Chocobro#30910,2-1,,1,,,,,,,
3/15/2022 19:10:25,Aus Z - ImperialPlaneswalker#40420,Shane K - Malfunction#68287,2-1,,1,,,,,,,
3/15/2022 19:40:40,Gordon C - Chocobro#30910,Jason M - experientialist#23057,2-0,,1,,,,,,,
3/15/2022 19:53:52,Tim H - hanshotf1rst#51070,Andrew A - Mapo Dofu#77365,2-1,,1,,,,,,,
3/15/2022 20:18:19,Edgar A - PlayfulTerror#04926,Olivier F - NephilimOli#21523,2-0,,1,Good samurai deck,,,,,,
3/15/2022 21:09:33,Olivier F - NephilimOli#21523,Michael M - Atombomb11991#07305,2-0,,1,,,,,,,
3/15/2022 21:48:30,Theo M - theopolist#91798,John P - gokuorgohome#51511,2-0,,1,,,,,,,
3/15/2022 21:56:49,Chris G - MachineKingV#13646,Rowan C - rcb#09642,2-0,,1,,,,,,,
3/15/2022 22:09:23,Adam S - wizma#29010,Dante R - dantesper#59172,2-0,,,Good games ,,,,,,
3/15/2022 22:17:28,Theo M - theopolist#91798,Chris G - MachineKingV#13646,2-0,,1,,,,,,,
3/15/2022 22:43:11,John P - gokuorgohome#51511,Chris G - MachineKingV#13646,2-0,,1,,,,,,,
3/15/2022 23:11:49,Joel L - Instinctive#21903,Olivier F - NephilimOli#21523,2-1,,,very ggs wp,,,,,,
3/15/2022 23:49:35,Nicholas L - PlayOnBirds#63476,Frances L - Kawaiiru#25405,2-1,,1,,,,,,,
3/16/2022 0:07:25,Christopher G - oompaloompa#65002,Zeke W - smarmyplatapus#30066,2-1,,1,,,,,,,
3/16/2022 0:08:04,Nicholas L - PlayOnBirds#63476,Rowan C - rcb#09642,2-0,,1,,,,,,,
3/16/2022 0:30:19,Chris G - MachineKingV#13646,Frances L - Kawaiiru#25405,2-1,,1,,,,,,,
3/16/2022 1:52:29,Ben DP - bdp18#67423,Jeff U - LargeMidget#22940,2-1,,,,,,,,,
,,,,,1,result double submitted,,,,,,
3/16/2022 11:57:53,Shane K - Malfunction#68287,Emmett F - Sepulchure#51526,2-1,,,,,,,,,
3/16/2022 12:40:25,Andrew A - Mapo Dofu#77365,Theo M - theopolist#91798,2-1,,1,,,,,,,
3/16/2022 13:14:36,Jordan P - chunkieluver53#92811,Theo M - theopolist#91798,2-1,,1,,,,,,,
3/16/2022 14:46:57,Russell S - rstad#89052,Jordan P - chunkieluver53#92811,2-0,,1,,,,,,,
3/16/2022 15:24:02,Shane K - Malfunction#68287,Jordan P - chunkieluver53#92811,2-0,,1,,,,,,,
3/16/2022 17:43:22,Ryan W - MuttBunchies#61653,Jordan P - chunkieluver53#92811,2-1,,1,,,,,,,
3/16/2022 18:36:25,Ryan W - MuttBunchies#61653,Theo M - theopolist#91798,2-0,,1,,,,,,,
3/16/2022 18:39:15,Jordan P - chunkieluver53#92811,Damien F - DamienF16#63049,2-0,,1,,,,,,,
3/16/2022 20:00:59,Edgar A - PlayfulTerror#04926,Nicholas L - PlayOnBirds#63476,2-0,,1,Good games!,,,,,,
3/16/2022 20:23:33,Nicholas L - PlayOnBirds#63476,Damien F - DamienF16#63049,2-0,,1,,,,,,,
3/16/2022 21:27:24,Joe T - elasticity#07466,Jaidin M - MnemonicDevice#38774,2-0,,1,,,,,,,
3/16/2022 21:51:16,Mitchel S - SpaghettiMitch#18619,Russell S - rstad#89052,2-1,,1,,,,,,,
3/16/2022 22:01:28,Joe T - elasticity#07466,Ryan W - MuttBunchies#61653,2-0,,1,,,,,,,
3/16/2022 22:15:35,Mitchel S - SpaghettiMitch#18619,Michael M - Atombomb11991#07305,2-0,,1,,,,,,,
3/16/2022 23:46:42,Daniel J - Insequent#82225,Chris G - MachineKingV#13646,2-0,,1,,,,,,,
3/17/2022 0:02:09,Daniel J - Insequent#82225,Jason M - experientialist#23057,2-0,,1,,,,,,,
3/17/2022 0:15:15,Nick P - CrustyCheeseburger#09888,Ben DP - bdp18#67423,2-0,,1,,,,,,,
3/17/2022 0:55:32,Stephen W - Biceps_Inc#28236,Jacob C - Breadlord#83962,2-1,,1,,,,,,,
3/17/2022 1:46:32,Jeff U - LargeMidget#22940,Daniel J - Insequent#82225,2-1,,1,,,,,,,
3/17/2022 13:37:05,Russell S - rstad#89052,Jeff U - LargeMidget#22940,2-0,,1,,,,,,,
3/17/2022 14:13:18,Stephen W - Biceps_Inc#28236,Helge B - turd_burglar#45671,2-0,,1,,,,,,,
3/17/2022 15:31:26,Nelson K - accpi#18634,Stephen W - Biceps_Inc#28236,2-1,,1,,,,,,,
3/17/2022 18:24:03,Shuo L - Tamamo#30654,Michael M - Atombomb11991#07305,2-1,,,Good Games,,,,,,
3/17/2022 19:41:47,Christian W - Senpaiman#86951,Andrew A - Mapo Dofu#77365,2-0,,1,,,,,,,
3/17/2022 19:59:40,Nelson K - accpi#18634,Christian W - Senpaiman#86951,2-0,,1,,,,,,,
3/17/2022 20:40:43,Aus Z - ImperialPlaneswalker#40420,Christian W - Senpaiman#86951,2-0,,1,,,,,,,
3/17/2022 21:25:50,Joe T - elasticity#07466,Brice C - AlBerTice#65077,2-1,,1,,,,,,,
3/17/2022 21:34:49,Johnny M - Johnny#69519,Kyle C - AFKyle#29319,2-1,,,,,,,,,
3/17/2022 21:48:56,Jason M - experientialist#23057,Brice C - AlBerTice#65077,2-1,,1,,,,,,,
3/17/2022 22:06:27,Christopher G - oompaloompa#65002,Brice C - AlBerTice#65077,2-1,,,,,,,,,
3/17/2022 22:35:06,Johnny M - Johnny#69519,Jason M - experientialist#23057,2-1,,1,,,,,,,
3/17/2022 22:45:40,Ben DP - bdp18#67423,Christopher G - oompaloompa#65002,2-0,,1,,,,,,,
3/17/2022 23:11:15,Joe T - elasticity#07466,Ben DP - bdp18#67423,2-0,,1,,,,,,,
3/17/2022 23:32:14,Frances L - Kawaiiru#25405,Krzys H - FaceBeardMcBeard#24731,2-1,,1,,,,,,,
3/18/2022 0:17:50,Nick P - CrustyCheeseburger#09888,Joe T - elasticity#07466,2-1,,1,,,,,,,
3/18/2022 0:36:29,Christopher G - oompaloompa#65002,Jacob C - Breadlord#83962,2-0,,,,,,,,,
3/18/2022 0:46:40,Frances L - Kawaiiru#25405,Mitchel S - SpaghettiMitch#18619,2-1,,1,,,,,,,
3/18/2022 1:08:36,Frances L - Kawaiiru#25405,Christopher G - oompaloompa#65002,2-0,,1,,,,,,,
3/18/2022 3:42:22,Zeke W - smarmyplatapus#30066,Daniel M - HPWizard#40332,2-0,,1,,,,,,,
3/18/2022 11:09:28,Daniel M - HPWizard#40332,Chase H - chase#1609,2-1,,1,,,,,,,
3/18/2022 14:22:40,Keith S - Wittet#06465,Shuo L - Tamamo#30654,2-0,,1,,,,,,,
3/18/2022 14:40:29,Keith S - Wittet#06465,Zeke W - smarmyplatapus#30066,2-0,,1,,,,,,,
3/18/2022 14:41:25,Chase H - chase#1609,Nelson K - accpi#18634,2-0,,1,,,,,,,
3/18/2022 14:58:02,Chase H - chase#1609,Keith S - Wittet#06465,2-0,,1,,,,,,,
3/18/2022 15:44:11,Chase H - chase#1609,Nick P - CrustyCheeseburger#09888,2-1,,1,,,,,,,
3/18/2022 15:52:29,Keith S - Wittet#06465,Jaidin M - MnemonicDevice#38774,2-1,,1,,,,,,,
3/18/2022 16:25:06,Chase H - chase#1609,Chris R - Sinkwater#27508,2-0,,1,,,,,,,
3/18/2022 17:22:42,Chris R - Sinkwater#27508,Keith S - Wittet#06465,2-0,,1,,,,,,,
3/18/2022 18:37:38,Damian S - ButCrackMagic#71223,Theo M - theopolist#91798,2-1,,1,,,,,,,
3/18/2022 19:42:00,Jay S - Trainyaj#13755,Gordon C - Chocobro#30910,2-1,,1,game three glitched and we mutually agreed to replay it,,,,,,
3/18/2022 21:12:28,Ryan D - TheSlickness#10857,Theo M - theopolist#91798,2-0,,1,,,,,,,
3/18/2022 21:36:36,Cody-Rayce MG - Rayce#56572,Theo M - theopolist#91798,2-1,,,ggs mana ;(,,,,,,
3/18/2022 21:54:55,Daniel J - Insequent#82225,Ryan D - TheSlickness#10857,2-1,,1,,,,,,,
3/18/2022 21:56:34,Edgar A - PlayfulTerror#04926,Johnny M - Johnny#69519,2-1,,1,scary scary samurais,,,,,,
3/18/2022 23:21:04,Ryan D - TheSlickness#10857,Sawyer T - soyboy#35469,2-1,,1,,,,,,,
3/18/2022 23:25:12,Jeff U - LargeMidget#22940,Nik S - njsiii#50504,2-0,,1,,,,,,,
3/18/2022 23:57:49,Jeff U - LargeMidget#22940,Nick P - CrustyCheeseburger#09888,2-1,,1,,,,,,,
3/19/2022 0:59:27,Nick P - CrustyCheeseburger#09888,Johnny M - Johnny#69519,2-0,,1,,,,,,,
3/19/2022 1:33:27,Jeff U - LargeMidget#22940,Patrick M - FullestJ#22936,2-1,,1,,,,,,,
3/19/2022 1:53:21,Ben DP - bdp18#67423,Nick P - CrustyCheeseburger#09888,2-1,,1,,,,,,,
3/19/2022 2:29:42,Frances L - Kawaiiru#25405,Damian S - ButCrackMagic#71223,2-0,,1,,,,,,,
3/19/2022 7:19:02,Brian R - admiral_ace#37121,Patrick M - FullestJ#22936,2-0,,,,,,,,,
3/19/2022 12:00:17,Jay S - Trainyaj#13755,Nik S - njsiii#50504,2-1,,1,,,,,,,
3/19/2022 12:00:33,Jeremy E - Lhurgoyf#37289,Jeff U - LargeMidget#22940,2-0,,1,ggs,,,,,,
3/19/2022 12:31:50,Ben DP - bdp18#67423,John P - gokuorgohome#51511,2-1,,1,,,,,,,
3/19/2022 13:32:40,John P - gokuorgohome#51511,Nick P - CrustyCheeseburger#09888,2-1,,1,,,,,,,
3/19/2022 14:04:42,John P - gokuorgohome#51511,Grey H - grensley#29260,2-0,,1,,,,,,,
3/19/2022 14:23:38,Cody-Rayce MG - Rayce#56572,Grey H - grensley#29260,2-0,,1,ggs,,,,,,
3/19/2022 16:06:19,Shuo L - Tamamo#30654,Joel L - Instinctive#21903,2-1,,,,,,,,,
3/19/2022 16:43:04,Helge B - turd_burglar#45671,Adam S - wizma#29010,2-1,,1,,,,,,,
3/19/2022 17:09:44,Cody-Rayce MG - Rayce#56572,Edgar A - PlayfulTerror#04926,2-1,,1,ggs,,,,,,
3/19/2022 18:38:30,Nik S - njsiii#50504,Adam S - wizma#29010,2-0,,1,,,,,,,
3/19/2022 18:43:23,Shane K - Malfunction#68287,Chris P - Joker01#66827,2-0,,1,,,,,,,
3/19/2022 19:13:55,John P - gokuorgohome#51511,Aus Z - ImperialPlaneswalker#40420,2-0,,1,,,,,,,
3/19/2022 20:26:03,Aus Z - ImperialPlaneswalker#40420,Adam S - wizma#29010,2-0,,1,,,,,,,
3/19/2022 21:00:58,Pierre-Marc D - pmduguay#67919,Aus Z - ImperialPlaneswalker#40420,2-0,,1,,,,,,,
3/19/2022 21:56:15,Jay S - Trainyaj#13755,Aus Z - ImperialPlaneswalker#40420,2-0,,1,,,,,,,
3/20/2022 0:28:25,Chris P - Joker01#66827,Jeremy E - Lhurgoyf#37289,2-0,,1,,,,,,,
3/20/2022 10:17:39,Andrew A - Mapo Dofu#77365,Brian R - admiral_ace#37121,2-0,,,,,,,,,
3/20/2022 12:48:54,Jordan P - chunkieluver53#92811,Joe T - elasticity#07466,2-0,,1,,,,,,,
3/20/2022 15:14:41,Frances L - Kawaiiru#25405,Harry B - Midnight_0il#97781,2-1,,1,,,,,,,
3/20/2022 16:27:43,Harry B - Midnight_0il#97781,Ryan W - MuttBunchies#61653,2-1,,1,,,,,,,
3/20/2022 17:07:38,Helge B - turd_burglar#45671,Ben DP - bdp18#67423,2-1,,1,,,,,,,
3/20/2022 17:47:49,Ben DP - bdp18#67423,Jordan P - chunkieluver53#92811,2-0,,1,,,,,,,
3/20/2022 17:53:53,Jay S - Trainyaj#13755,Harry B - Midnight_0il#97781,2-1,,1,,,,,,,
3/20/2022 19:14:50,Chase H - chase#1609,Harry B - Midnight_0il#97781,2-1,,1,,,,,,,
3/20/2022 20:38:40,Ryan W - MuttBunchies#61653,Mitchel S - SpaghettiMitch#18619,2-1,,1,,,,,,,
3/20/2022 21:02:00,Ryan W - MuttBunchies#61653,Pierre-Marc D - pmduguay#67919,2-1,,1,,,,,,,
3/21/2022 13:42:19,Nik S - njsiii#50504,Shane K - Malfunction#68287,2-0,,,This was his 11th loss. Good games though!,,,,,,
3/21/2022 13:44:14,Nelson K - accpi#18634,Sawyer T - soyboy#35469,2-1,,1,,,,,,,
3/21/2022 13:44:47,Tim H - hanshotf1rst#51070,Andrew A - Mapo Dofu#77365,2-1,,1,,,,,,,
3/21/2022 14:56:02,Jay S - Trainyaj#13755,Helge B - turd_burglar#45671,2-1,,1,,,,,,,
3/21/2022 15:26:33,Sawyer T - soyboy#35469,Chris P - Joker01#66827,2-1,,1,,,,,,,
3/21/2022 17:06:41,Ben DP - bdp18#67423,Pierre-Marc D - pmduguay#67919,2-0,,1,,,,,,,
3/21/2022 17:33:47,Russell S - rstad#89052,Shuo L - Tamamo#30654,2-0,,,,,,,,,
3/21/2022 17:43:29,Ryan W - MuttBunchies#61653,Chris P - Joker01#66827,2-1,,1,,,,,,,
3/21/2022 18:08:45,Cody-Rayce MG - Rayce#56572,Stephen W - Biceps_Inc#28236,2-1,,,ggs,,,,,,
3/21/2022 20:35:31,Damian S - ButCrackMagic#71223,Wanqi Z - iqiq#38801,2-1,,,FIXED FROM 2-0 TO 2-1,,,,,,
3/21/2022 21:04:49,Johnny M - Johnny#69519,Damian S - ButCrackMagic#71223,2-0,,1,Farewell to shenanigans,,,,,,
3/21/2022 21:34:07,Pierre-Marc D - pmduguay#67919,Edgar A - PlayfulTerror#04926,2-0,,1,,,,,,,
3/21/2022 22:38:32,Joe T - elasticity#07466,Pierre-Marc D - pmduguay#67919,2-1,,,,,,,,,
3/21/2022 22:42:25,Cody-Rayce MG - Rayce#56572,Aus Z - ImperialPlaneswalker#40420,2-0,,,ggs wp,,,,,,
3/21/2022 22:50:44,Christopher G - oompaloompa#65002,Jeremy E - Lhurgoyf#37289,2-1,,1,,,,,,,
3/21/2022 22:55:23,Johnny M - Johnny#69519,Rowan C - rcb#09642,2-1,,1,100 min match,,,,,,
3/22/2022 12:39:33,Sawyer T - soyboy#35469,Chase H - chase#1609,2-0,,1,,,,,,,
3/22/2022 13:18:22,Chris P - Joker01#66827,Daniel J - Insequent#82225,2-1,,1,,,,,,,
3/22/2022 15:00:38,Adam S - wizma#29010,Tim H - hanshotf1rst#51070,2-1,,,Good games!,,,,,,
3/22/2022 16:36:57,Nelson K - accpi#18634,Russell S - rstad#89052,2-1,,,,,,,,,
3/22/2022 19:03:55,Nicholas L - PlayOnBirds#63476,Chase H - chase#1609,2-1,,1,,,,,,,
3/22/2022 19:47:15,Jeremy E - Lhurgoyf#37289,Nicholas L - PlayOnBirds#63476,2-1,,1,"ggs, gl!",,,,,,
3/22/2022 19:57:30,Damian S - ButCrackMagic#71223,John P - gokuorgohome#51511,2-1,,1,,,,,,,
3/22/2022 20:08:40,Edgar A - PlayfulTerror#04926,Chase H - chase#1609,2-0,,1,Good Rakdos deck,,,,,,
3/22/2022 20:14:47,Krzys H - FaceBeardMcBeard#24731,Mitchel S - SpaghettiMitch#18619,2-1,,,,,,,,,
3/22/2022 20:53:24,Jason M - experientialist#23057,Andrew A - Mapo Dofu#77365,2-1,,,,,,,,,
3/22/2022 21:48:32,Joe T - elasticity#07466,Ryan W - MuttBunchies#61653,2-0,,1,,,,,,,
3/22/2022 23:21:42,Chris G - MachineKingV#13646,Gordon C - Chocobro#30910,2-1,,,,,,,,,
3/22/2022 23:46:13,Frances L - Kawaiiru#25405,Chris P - Joker01#66827,2-1,,1,,,,,,,
3/22/2022 23:55:49,Christopher G - oompaloompa#65002,Chris G - MachineKingV#13646,2-0,,1,,,,,,,
3/23/2022 0:01:33,Frances L - Kawaiiru#25405,Jason M - experientialist#23057,2-0,,,,,,,,,
3/23/2022 0:33:34,Frances L - Kawaiiru#25405,Sawyer T - soyboy#35469,2-0,,1,,,,,,,
